UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,UMAP16,UMAP17,UMAP18,UMAP19,UMAP20,Response,cluster
7.826808,0.5401464,3.116101,1.0207645,5.574021,5.799359,4.5739675,5.1322703,5.0616126,6.073187,5.423665,4.4352856,5.065459,4.7975407,4.704097,5.287267,5.012005,4.8218236,5.306793,6.058524,0,1
7.968071,11.005359,1.4490645,5.040951,5.6685963,5.548138,4.7413135,5.9875517,5.5146585,4.837373,4.921353,3.6834285,4.741519,4.63796,5.8636284,4.4245806,5.3570833,5.189651,5.0392513,5.7880034,0,0
7.7076974,1.6748961,2.8808596,1.7457639,5.3528495,5.1180277,4.831254,4.7627306,4.868966,5.6148276,5.172861,4.4816036,5.168486,4.924604,4.718815,5.293632,4.865264,4.8902225,5.0826163,6.229019,0,1
7.5477695,5.2576075,4.4856377,7.983072,4.0943356,2.0085702,3.4804807,3.9848516,5.916873,3.9637654,5.486307,3.9122372,4.5918193,4.978328,4.4336104,4.2439055,5.251666,4.6466804,5.2202272,6.2441497,0,3
7.265388,4.656143,3.957576,9.353782,4.5424714,3.8268585,3.2070246,3.9409864,5.895756,3.195221,5.2435927,3.9518926,4.669049,4.7510047,4.596228,3.9038947,5.152755,4.9455423,5.062601,6.3377137,0,3
7.7413626,1.4968063,3.089269,1.8146019,5.5775046,5.655682,4.6861343,4.920169,4.9826493,5.826289,5.362134,4.4087954,5.074061,4.854832,4.7384796,5.2592063,4.94626,4.8259177,5.2665086,6.1455855,0,1
7.789425,2.8488996,4.0998387,5.3665977,3.932841,1.5911226,3.6282542,3.5715559,6.0530024,4.4980855,5.4177856,3.9148068,5.1778607,5.0475426,3.8669257,4.253195,5.096095,5.122655,5.5081882,6.5960717,0,3
7.744833,1.7371852,3.0621135,1.6979059,5.3575635,4.866457,4.9062533,4.798779,4.969726,5.7605014,5.2607703,4.3885593,5.1804156,5.056187,4.728418,5.370597,4.9174185,4.9004984,5.2009115,6.205064,0,1
7.8735476,5.2933536,4.240114,6.682388,4.0053725,1.173106,3.670134,3.7653143,5.6429214,4.981357,5.319237,3.7378933,4.5596504,5.367522,4.23453,4.4020844,5.2353835,5.0663,5.429077,6.271521,0,3
8.6418295,8.668024,12.791441,5.0962534,4.4293494,6.5498,3.9124067,4.8378,4.0483427,6.848559,5.614306,6.222126,4.8458357,4.614864,4.447483,5.4215717,4.9938755,4.152052,4.276709,7.0776577,0,5
7.643481,2.2414453,2.1272786,6.9393945,5.1378703,9.490247,3.940674,4.708537,4.873499,4.243036,4.349865,5.2593164,5.1498404,3.7060308,5.46453,4.3111234,4.572401,4.412984,5.1234097,6.298543,0,2
7.575532,5.1152477,4.104849,8.242291,4.0865965,2.2988153,3.4985213,4.0081053,5.9052744,3.8562605,5.4885416,3.9042497,4.6515183,4.9220147,4.422071,4.2380896,5.251701,4.6779695,5.259006,6.2185946,0,3
7.623348,4.8553066,3.959462,7.449738,3.9262803,2.115644,3.6023962,4.087354,5.779433,4.2716885,5.3859773,3.886807,4.7342496,5.0786214,4.445962,4.4397,5.264937,4.8662143,5.3096714,6.303627,0,3
7.6957617,2.1808474,2.1330378,7.0909767,5.167212,9.548222,4.02213,4.7448735,4.815071,4.194255,4.23294,5.2755175,5.140225,3.6197503,5.4937224,4.3052497,4.5245967,4.4038944,5.108957,6.3167253,0,2
7.5479155,5.5846615,4.665025,7.030883,4.0549965,1.2828037,3.7684853,3.963334,5.9117503,4.5778127,5.3940587,3.7253602,4.4807014,5.3593903,4.476242,4.420909,5.249772,4.935215,5.24856,6.265505,0,3
7.9114385,5.3609076,4.119388,6.968967,4.047083,1.4798344,3.6137278,3.8212252,5.586025,4.8812084,5.3267055,3.7999244,4.579185,5.2562027,4.2586794,4.4067297,5.241415,4.9864326,5.4263997,6.2353735,0,3
7.8009295,2.7708027,4.0803676,5.278211,3.9200191,1.5746137,3.699839,3.5491498,6.1645203,4.4210305,5.5016274,3.8598902,5.2021437,5.0661836,3.8548715,4.183379,5.007384,5.0891457,5.4549346,6.5229163,0,3
7.8315353,0.7610279,3.742616,1.5661601,4.8112245,5.376595,4.178454,4.8464384,5.6769495,5.7348166,5.4391117,4.4773793,4.7771544,5.0157385,4.2716656,4.9877076,4.9817543,4.871588,5.3346405,5.9965873,0,1
7.41438,4.4854627,3.9652123,9.680553,4.915401,3.9423687,3.1001685,3.595275,5.984058,3.0027072,5.2836127,3.9815822,4.6972604,4.5772696,4.2673316,3.599726,5.077386,4.9797893,5.179535,6.3029456,0,3
8.011586,11.268298,1.5290167,4.87799,5.390009,5.6577907,4.654559,5.986201,5.547032,4.91745,4.8993974,3.683366,4.6991534,4.6488776,5.976315,4.354593,5.356912,5.248474,5.0125976,5.801085,0,0
7.537105,2.6090584,2.2931056,6.703865,5.1052775,8.992296,3.7125027,4.52057,5.1049237,4.2396207,4.6843395,5.130834,5.1045237,3.9881163,5.33264,4.2677174,4.719521,4.446813,5.1720786,6.2828784,0,2
7.2936773,4.5403724,3.9331934,9.589414,4.709565,4.0026846,3.152085,3.8092177,5.9436626,3.0429316,5.249444,3.9644303,4.687876,4.671058,4.482274,3.7640395,5.1205587,4.981549,5.0940537,6.336444,0,3
7.3623695,5.1072774,4.3655624,8.319445,4.125283,2.4433365,3.432236,4.031428,5.9010115,3.8106322,5.3533626,3.861365,4.5865393,5.033921,4.6125917,4.2036095,5.2298636,4.8263764,5.1132245,6.3117623,0,3
7.7518544,3.344283,4.1316457,6.028542,3.9266407,1.859335,3.6164432,3.663149,5.983783,4.515317,5.3027573,3.9432943,5.1554594,5.0855727,4.0246005,4.251012,5.1373224,5.1701813,5.5680404,6.566218,0,3
7.7099338,2.325977,2.3035667,6.9758425,5.0343723,9.180417,4.023228,4.5882792,4.95519,4.17486,4.339432,5.044736,5.142907,3.778751,5.478383,4.495429,4.4538717,4.483334,4.9414616,6.3978667,0,2
7.584676,5.5317826,4.6845665,7.023879,4.057617,1.3046134,3.72381,3.953094,5.8849688,4.5687532,5.4050756,3.765138,4.5011916,5.311428,4.440743,4.412053,5.251652,4.88789,5.2619143,6.2687554,0,3
8.364143,8.555732,12.5567465,5.214207,4.4366384,6.4248123,3.8740535,4.8460097,4.1242943,6.796374,5.547078,6.1005187,4.8646774,4.6274195,4.4957385,5.3590274,4.9930024,4.1887355,4.286449,7.058978,0,5
7.512247,5.409186,4.6038833,7.869734,4.1320615,1.9223619,3.5997152,4.1070786,5.9835534,3.9649816,5.525814,3.9068403,4.5595417,4.9989104,4.460788,4.358729,5.291908,4.6082993,5.2107224,6.2342796,0,3
7.6673117,2.3144841,2.352681,7.332795,5.3076878,9.63506,3.9647295,4.3479323,5.2271867,4.0383825,4.4950576,5.103159,5.140252,3.9576223,5.3362765,4.2973905,4.5050836,4.705488,5.0554442,6.2489214,0,2
-2.3787103,6.793139,8.436546,1.7838852,3.2897642,5.398194,8.55158,2.9008548,4.1416516,6.361652,4.220359,8.095223,7.75798,2.493116,4.7578382,5.3456078,3.3115482,3.4120677,3.856716,5.688959,0,4
7.8994045,11.153269,0.6291779,5.2759933,7.028775,4.630698,5.4347215,5.894756,5.5085373,4.6976995,4.858184,3.7222078,4.261684,5.227697,5.6005077,5.039421,5.581656,5.0968876,5.162459,5.640471,0,0
7.942483,10.749196,1.192243,5.302955,6.2644887,5.1809006,5.008614,5.8993807,5.5243263,4.7363563,4.914317,3.743451,4.6161394,4.8482428,5.6800947,4.695114,5.3955617,5.1193748,5.107949,5.720892,0,0
7.779759,2.9957929,4.109977,5.4999056,3.9497764,1.6191305,3.6153188,3.603656,6.0132065,4.5154815,5.398445,3.9229226,5.1414394,5.0512786,3.905984,4.272869,5.1250105,5.1200037,5.5034456,6.58878,0,3
7.635975,4.6763773,4.31466,6.895703,4.1730986,2.220143,3.6548066,4.097635,5.790231,4.3848205,5.4211,3.9668245,4.6720977,5.0195684,4.392722,4.4583735,5.242879,4.7798214,5.28809,6.2742624,0,3
7.5519443,5.2040396,4.3394194,8.122767,4.1646347,2.1890152,3.517938,3.9986255,5.951552,3.869725,5.4976935,3.909156,4.6123443,4.9374237,4.405165,4.238635,5.2550554,4.6668963,5.2437115,6.2305903,0,3
7.515622,5.035986,4.1330733,8.649955,4.4244556,3.068905,3.2879677,3.9114332,5.7959995,3.6622117,5.348035,3.9704058,4.6373425,4.790412,4.448968,4.037671,5.174995,4.762673,5.1837883,6.2432966,0,3
7.2929506,4.567415,3.7351515,9.389909,4.311692,3.8819056,3.1513844,3.9919937,5.8070893,3.2267556,5.2766037,3.9973264,4.740348,4.684697,4.6625915,3.9423406,5.1467514,4.8220887,5.0676937,6.300015,0,3
7.7558556,3.066611,4.111719,5.538812,4.0081687,1.608502,3.5693805,3.6220074,5.9427886,4.490199,5.4031835,3.913947,5.054217,5.0317025,3.8749883,4.293652,5.149842,5.0701437,5.465327,6.5866723,0,3
7.395158,5.202909,4.2682333,8.151662,3.9475296,2.139132,3.5351093,4.0899587,5.915337,3.9262915,5.411456,3.8263896,4.598051,5.090515,4.634993,4.30153,5.2551484,4.7798285,5.1451135,6.2713847,0,3
7.7724147,0.7160277,3.502812,1.47711,4.818022,5.467892,4.155268,4.780072,5.446462,5.6020885,5.290257,4.58881,4.863562,4.8597937,4.337193,4.9398255,4.927653,4.8854017,5.1899905,6.085605,0,1
7.776472,2.919654,4.1974907,5.7465324,3.77274,1.4847645,3.462319,3.4379182,5.912139,4.5680203,5.175699,3.9561763,5.3294525,5.187877,3.6695745,4.1946445,5.184422,5.2815027,5.7894692,6.817295,0,3
7.702402,2.044968,2.2716682,7.0557003,5.3397236,9.765234,4.05683,4.49114,5.128362,4.1545987,4.4434543,5.148888,5.1607156,3.8910341,5.3691807,4.348816,4.4793077,4.704905,5.054817,6.2219453,0,2
7.6214476,2.4732604,2.1139803,6.8835015,4.9620986,9.581018,3.6675923,4.580922,4.9874315,4.1804776,4.5329795,5.2437205,5.134251,3.7735927,5.4819684,4.294659,4.58323,4.3012223,5.082355,6.3674183,0,2
7.5334373,5.1691413,4.3169374,8.271205,4.243487,2.4154341,3.445592,3.9615245,5.908608,3.815421,5.4467325,3.9202256,4.610607,4.9066515,4.4207854,4.17185,5.2295866,4.7028475,5.220333,6.2393913,0,3
7.4060636,4.324179,3.6390083,9.60821,4.263482,3.6694944,3.0992565,3.7816157,5.951932,3.0362144,5.40198,4.0173707,4.8160076,4.538329,4.4413204,3.762122,5.118288,4.7203426,5.18087,6.2608695,0,3
-2.426338,6.847676,8.388856,1.7965292,3.2983415,5.3415623,8.533324,2.9041052,4.0834985,6.346817,4.260628,8.047552,7.758423,2.445498,4.6994896,5.4037323,3.32499,3.4167638,3.8684156,5.63078,0,4
7.478009,5.3631334,4.582847,7.8771434,4.049872,1.9354024,3.5425212,4.0963593,5.925199,4.0088096,5.4752474,3.89278,4.559759,5.0405536,4.529153,4.3390493,5.2770243,4.646455,5.1721864,6.256022,0,3
7.6136956,5.0824757,3.818783,8.732459,4.2113643,3.220097,3.1343877,3.9168358,5.5370445,3.8202357,5.309635,4.016543,4.6890817,4.718602,4.532273,4.039021,5.1341524,4.6731625,5.1683993,6.188022,0,3
8.870787,8.775592,13.303779,4.7825212,4.4442706,6.848039,4.2064857,4.7800717,3.8830907,6.827375,5.641092,6.323583,4.693906,4.7374535,4.430421,5.4726005,4.9183497,4.142168,4.299612,7.081724,1,5
7.6246333,4.647983,4.325931,6.9543014,4.13879,2.2091782,3.6059163,4.0579467,5.7760878,4.368662,5.396409,3.9617317,4.69452,5.0246882,4.3937955,4.4213424,5.234032,4.8019586,5.2837844,6.300035,0,3
7.603469,2.6833706,2.4451597,6.9823194,4.8189235,8.542099,3.8358684,4.358622,5.2062364,4.054533,4.6579485,4.9343014,5.0732503,4.0047517,5.3667893,4.304859,4.6368003,4.5361032,4.988045,6.3632126,0,2
7.47627,4.4557605,3.9507852,9.673127,4.903614,3.821093,3.0711544,3.52181,5.990932,3.012708,5.3123603,3.9892356,4.7026634,4.531028,4.195316,3.5465772,5.0655575,4.92946,5.2320237,6.2677994,0,3
7.5533547,4.3314276,3.5840468,9.5676565,4.333324,3.5678341,3.0489101,3.6310344,5.8957977,3.125733,5.421868,4.040374,4.8461385,4.476419,4.295293,3.6772742,5.0830717,4.68073,5.245824,6.228478,0,3
7.9783583,5.3635545,4.2392416,6.649873,4.074105,1.268851,3.6331143,3.7053437,5.5554214,5.107459,5.2935023,3.7767432,4.5570207,5.321781,4.190595,4.3825355,5.2120647,5.058172,5.455004,6.237342,1,3
7.6073,2.5138228,2.159212,6.941646,4.962697,9.527013,3.6684039,4.49017,5.0849123,4.1361923,4.593708,5.2049966,5.129002,3.8490694,5.4499598,4.269207,4.5949326,4.375613,5.073558,6.345671,0,2
8.292364,8.654024,12.980282,4.953403,4.3653665,6.7260346,4.140419,4.700861,3.9974022,6.814774,5.593045,6.122555,4.798178,4.7036424,4.4855633,5.481593,5.026783,4.078022,4.259014,7.1131797,0,5
7.760101,0.83991903,3.0286763,0.8967661,5.5071044,5.521537,4.434858,4.950571,4.685553,5.932586,5.317191,4.525435,5.214103,4.615424,4.9083657,5.1433053,5.0390673,4.8631434,5.292505,6.204829,0,1
8.017435,12.487382,0.38292006,5.296107,7.9065304,4.7805147,5.590965,6.0453167,5.7605047,5.0338683,4.7907166,4.096069,4.3552275,5.2164497,5.5537777,5.2559805,5.3743677,4.9626336,5.0410047,5.478994,1,0
7.629537,5.274483,3.8586247,8.5102,4.0393186,2.9875803,3.1721766,4.031221,5.45893,4.002242,5.3278193,4.0156946,4.665271,4.7783623,4.6126266,4.175761,5.1630483,4.5980077,5.151063,6.159589,0,3
7.494981,4.865538,3.7225888,9.074077,4.2313294,3.5415053,3.1024678,3.925472,5.5977454,3.5907438,5.275619,4.017832,4.719029,4.6891427,4.5858436,3.9787922,5.1265106,4.7379255,5.1235986,6.2379103,0,3
7.8224273,0.5811312,3.3850863,1.155953,5.2778845,5.7138805,4.357497,4.993779,5.257538,5.9534802,5.4209867,4.474263,4.981546,4.845909,4.5897946,5.114537,5.009867,4.852562,5.35905,6.0632086,0,1
7.7796607,2.9082701,4.1968794,5.730696,3.774197,1.4929092,3.4681995,3.4427161,5.920445,4.562133,5.1861258,3.9597754,5.330925,5.1849413,3.677076,4.198279,5.1805573,5.2738566,5.7759876,6.8107653,0,3
7.725478,5.3572764,4.380164,6.7922196,4.0529046,1.2314934,3.723561,3.8116724,5.7638493,4.83289,5.323646,3.6994781,4.52317,5.402368,4.340157,4.3840675,5.227141,5.075791,5.356708,6.278095,0,3
7.5173526,2.5713718,2.2120535,6.7057743,5.3714504,9.811368,3.5700207,4.5101767,5.086991,4.285552,4.701158,5.2510915,5.152769,3.9883838,5.2860208,4.2752614,4.6978045,4.415854,5.250934,6.2411647,0,2
7.795272,2.7363899,4.119869,5.492709,3.8207192,1.5301237,3.5793555,3.4758017,6.037078,4.5554852,5.281855,3.9274828,5.313034,5.094845,3.7715685,4.2046466,5.117046,5.260214,5.711006,6.7182145,0,3
7.6957135,5.483049,4.597878,7.25712,3.9466934,1.3455536,3.5763822,4.0120525,5.790588,4.457913,5.4755764,3.878341,4.5462537,5.150909,4.380739,4.420777,5.2959495,4.6691437,5.2832484,6.2545147,0,3
7.438609,5.0370107,4.1163363,8.347293,4.0066614,2.5172775,3.4489799,4.091007,5.870536,3.7945058,5.4200563,3.9084697,4.657603,4.9424553,4.593422,4.2532268,5.2388253,4.709836,5.1588087,6.257336,0,3
7.525673,2.5700526,2.3347607,6.9212976,5.309863,9.50154,3.7146175,4.3281054,5.279636,4.167419,4.7402534,5.1171894,5.1421313,4.10844,5.259558,4.26244,4.6705227,4.6277614,5.1658463,6.2186418,0,2
7.6922264,2.1886845,2.1417148,7.0797734,5.143418,9.537369,4.013266,4.7291512,4.8231745,4.206768,4.249033,5.249543,5.1474533,3.6381292,5.4947257,4.335705,4.516578,4.4076,5.0876184,6.324514,0,2
7.5632963,2.5261824,2.2658887,6.8133125,5.06005,9.327859,3.7297394,4.403838,5.1835427,4.189417,4.6819286,5.1021066,5.1428895,4.003588,5.3646474,4.312681,4.6312823,4.5189323,5.0795603,6.2891884,0,2
8.064487,11.125622,0.72154415,5.3738046,7.049591,4.4459457,5.223796,5.812233,5.6495943,4.8826237,5.01832,3.8155003,4.205795,5.1102023,5.6214547,4.843618,5.479984,4.9834237,5.180993,5.685478,0,0
7.912412,10.7941265,1.3760091,5.172126,5.8221235,5.4452724,4.821527,6.010953,5.4876122,4.7648664,4.9623256,3.6791165,4.7690716,4.643616,5.76027,4.4891844,5.3528104,5.121634,5.0706315,5.7743406,0,0
7.544147,2.820826,2.527643,6.667822,4.9021735,8.199696,3.81406,4.3373137,5.2488875,4.184268,4.769229,4.844375,5.059765,4.1476884,5.3248754,4.385478,4.7298603,4.5542016,5.024402,6.3414817,0,2
7.492492,2.60964,2.192549,6.6296372,5.368799,9.810327,3.5244186,4.5389915,5.058647,4.329135,4.725438,5.2668867,5.1566634,3.9908876,5.283661,4.282324,4.7260876,4.3749833,5.27417,6.245615,0,2
7.8235927,5.5863094,4.236488,7.245878,3.8282797,1.2361212,3.5924416,3.9883542,5.6402245,4.7027717,5.417196,3.789761,4.531993,5.2638783,4.387803,4.463988,5.3022532,4.789953,5.3469534,6.2181964,0,3
7.5288844,2.5998828,2.141969,6.400136,4.9278417,9.713934,3.5259204,4.490596,4.9598308,4.427625,4.670351,5.108899,5.23158,3.9165437,5.4486513,4.5215816,4.5917745,4.2551165,5.0350595,6.3865533,0,2
7.335448,4.8091927,3.9767299,8.694531,3.986925,2.925615,3.3376262,4.091512,5.8416524,3.6172314,5.345341,3.9179225,4.692749,4.902541,4.6978426,4.174055,5.2066336,4.7723517,5.0827656,6.3020697,0,3
7.6173162,5.3545337,3.9567645,8.183164,3.9901607,2.783974,3.2641385,4.124675,5.4482317,4.176571,5.3038387,3.9899065,4.638186,4.8896112,4.6601515,4.302449,5.1960216,4.6554236,5.1475115,6.1819324,0,3
7.910841,10.805573,1.3985195,5.180967,5.808686,5.4665275,4.8107214,5.9942365,5.4957867,4.7544436,4.9448676,3.6875377,4.7747016,4.630611,5.749024,4.478739,5.3751035,5.119354,5.0898685,5.7649016,0,0
7.7175183,1.6612552,2.8445594,1.6044397,5.370163,5.004377,4.925558,4.7794423,4.8378835,5.6624618,5.169487,4.4610443,5.2032375,4.9701633,4.7306037,5.3657665,4.8579807,4.904734,5.0655174,6.2333527,0,1
7.587792,2.6324463,2.4373214,6.918604,4.9507465,8.649581,3.870546,4.3974876,5.191079,4.08994,4.646278,4.974191,5.0778584,4.0165553,5.330886,4.306379,4.6417766,4.5642524,5.0339074,6.3374453,1,2
7.8420353,0.83571,3.560684,1.2860241,5.459487,5.8128386,4.5587816,5.081253,5.4397283,6.103836,5.5445127,4.321808,4.956736,5.0109,4.568601,5.2770653,5.0419364,4.8230276,5.440551,6.0185013,0,1
8.742038,8.810535,13.176655,4.850231,4.423716,6.741919,4.154885,4.7583494,3.856657,6.951159,5.7293873,6.3119006,4.7842026,4.71886,4.320271,5.4510865,4.958339,4.213853,4.213129,7.029362,0,5
7.470873,4.8941045,3.88224,8.697879,4.0302663,2.996478,3.2501364,4.0136085,5.717337,3.7069364,5.3492765,3.9652908,4.7062607,4.8123384,4.6172953,4.1207633,5.176444,4.7012696,5.129832,6.2468834,0,3
8.352703,8.528237,12.464284,5.2796264,4.4556417,6.3919992,3.8365424,4.8467813,4.203511,6.798502,5.582502,6.0889854,4.92118,4.5958953,4.472705,5.37357,5.0340695,4.1542797,4.3270655,7.0253396,0,5
7.734686,1.5200843,3.0957458,1.8687235,5.560156,5.664802,4.6618314,4.9052105,4.9847674,5.8009095,5.3534946,4.417782,5.071922,4.844623,4.7423334,5.2380223,4.944805,4.825219,5.263619,6.1512356,0,1
8.396116,8.434863,12.198507,5.389362,4.473514,6.228975,3.668809,4.9533443,4.2036014,6.7591434,5.496928,6.0786357,4.875944,4.564132,4.5452404,5.2615824,4.943531,4.2717786,4.2890444,7.069249,1,5
7.431004,4.568531,3.7957456,9.707204,4.7379084,3.9711745,3.0676272,3.6556854,5.883256,3.0705893,5.304027,3.9828665,4.7163043,4.5750213,4.3469243,3.6564088,5.08957,4.877756,5.172212,6.266437,0,3
8.818284,8.757033,13.08311,4.927625,4.4121094,6.710101,4.0571036,4.78486,3.946704,6.8377657,5.6313624,6.2728634,4.775803,4.6653852,4.444018,5.4676733,4.96732,4.115325,4.2705717,7.113587,1,5
7.6911125,2.0643518,2.283798,7.0732484,5.378128,9.796357,4.03773,4.464417,5.1599784,4.1461463,4.4703474,5.1512427,5.1599364,3.9207487,5.3475704,4.3337274,4.490886,4.724473,5.0714145,6.208262,0,2
7.75251,3.2542608,4.1798224,5.8022914,3.9321601,1.5454326,3.4910276,3.5753264,5.8579316,4.531743,5.295819,3.9375381,5.102164,5.1289625,3.7947607,4.2754807,5.203922,5.1266317,5.5710135,6.67492,0,3
7.594079,2.6909852,2.4570596,6.9108086,4.8125696,8.542918,3.8349369,4.3305,5.2214904,4.081071,4.679646,4.899472,5.084271,4.0393295,5.3680153,4.3483267,4.63225,4.5491934,4.9647484,6.368483,0,2
7.5058513,4.5574603,3.9882398,9.592057,4.9163427,3.7032845,3.0947132,3.512607,5.986661,3.0733645,5.3390927,3.979139,4.700429,4.55547,4.1668267,3.570623,5.0745535,4.9129763,5.238675,6.264787,0,3
7.9108834,10.7882805,1.3815671,5.2001653,5.8308835,5.4465632,4.8335357,5.9783344,5.5101824,4.753583,4.9380856,3.7058043,4.749411,4.66472,5.737228,4.5058756,5.379941,5.114949,5.0955906,5.755794,1,0
7.7403646,5.478354,4.168382,7.354495,3.839502,1.4578493,3.5843458,3.9968448,5.6491723,4.625326,5.358151,3.769959,4.558793,5.2803407,4.4484496,4.455574,5.2903137,4.881699,5.3137712,6.2574754,1,3
7.7261176,2.1916487,2.2325978,7.271357,5.189492,9.391258,4.0725336,4.643671,4.9446154,4.0967135,4.270154,5.20689,5.1159554,3.6990626,5.455655,4.294183,4.497678,4.518262,5.072079,6.30697,0,2
7.6524987,2.2503607,2.1731515,7.098805,5.259737,9.598584,3.9510813,4.6652994,4.9210258,4.1876364,4.350089,5.270874,5.135975,3.7295985,5.4203978,4.2639256,4.574233,4.4623027,5.158958,6.270415,0,2
7.4777718,5.6836405,4.624169,7.294669,3.9642603,1.3877766,3.7631416,4.0778756,5.9135165,4.461347,5.3988466,3.7195685,4.4707046,5.3595557,4.584175,4.4509926,5.274098,4.895709,5.182849,6.272272,0,3
7.4496207,4.9078474,3.9629927,9.156677,4.6767344,3.7408159,3.1438527,3.8319964,5.724345,3.4403272,5.23195,3.9878244,4.6459355,4.7058887,4.4789457,3.862935,5.114358,4.892131,5.132294,6.268356,1,3
7.5373363,2.5012527,2.1774988,6.563837,4.8460093,9.601998,3.6815305,4.336568,5.1446123,4.314298,4.6905274,5.0164046,5.2415056,4.015706,5.4577336,4.525273,4.537435,4.4711137,4.923419,6.3530917,0,2
7.5081058,2.6497657,2.3687391,6.6403723,5.2287087,8.840421,3.7524612,4.5568337,5.1008034,4.258785,4.6891522,5.103338,5.089308,4.0274296,5.2622933,4.270265,4.7687454,4.482366,5.2196493,6.2610717,0,2
-2.4468815,6.872442,8.367642,1.81838,3.3197005,5.316974,8.510727,2.9243517,4.0594115,6.324551,4.285244,8.026373,7.7390647,2.4245613,4.6754045,5.427821,3.3224947,3.4022985,3.8902366,5.606692,0,4
7.453734,2.869915,2.547748,6.4646645,5.0426693,7.8419747,3.7926784,4.392446,5.234572,4.2595625,4.8322563,4.897517,5.063046,4.185006,5.2223825,4.292047,4.8363,4.5784826,5.177397,6.2878075,0,2
7.4977856,5.3388095,4.1806626,8.139031,4.010038,2.6534386,3.3565485,4.2051063,5.6212354,4.0184174,5.3765545,3.9850771,4.624288,4.8961954,4.679048,4.343495,5.23323,4.587487,5.1125793,6.201883,0,3
7.610173,5.377928,4.0521946,8.290936,4.1227555,2.8603396,3.2582386,4.105795,5.52125,4.0398207,5.3356566,4.023928,4.625951,4.815875,4.608488,4.253371,5.1928616,4.616419,5.154706,6.1670775,0,3
7.750446,3.0956619,4.1266932,5.7622185,3.9168627,1.62589,3.555398,3.5688343,5.953279,4.524878,5.3082724,3.9069383,5.1597857,5.114317,3.8429728,4.214803,5.147679,5.1813235,5.606155,6.639948,0,3
-2.411347,6.8331513,8.403811,1.7805997,3.2821746,5.356024,8.548916,2.8876252,4.098083,6.3625927,4.2462144,8.062516,7.7750015,2.4604747,4.714086,5.38915,3.3349519,3.4311743,3.852446,5.645363,0,4
7.485938,4.289512,3.537502,9.59982,4.2175274,3.6208396,3.0567195,3.7240198,5.902227,3.0838058,5.4206076,4.0444727,4.8596973,4.486764,4.390787,3.7302194,5.096225,4.662629,5.212583,6.2365,0,3
7.5695257,2.5512288,2.2201896,6.7906847,5.0365324,9.66159,3.6397543,4.3871007,5.127948,4.225322,4.666974,5.111676,5.178354,3.9656138,5.396221,4.377776,4.5856156,4.4330025,5.048614,6.3262796,0,2
7.2351694,4.7531357,3.994492,9.227386,4.5421963,3.871625,3.2297373,4.0231853,5.8360615,3.2880163,5.204295,3.9520743,4.644796,4.7992797,4.675161,3.9760978,5.161927,4.9605055,5.029481,6.346095,0,3
7.9187775,10.813689,1.3680749,5.180075,5.822372,5.4487467,4.8301573,5.9826107,5.519803,4.7716565,4.9489594,3.7141712,4.734546,4.677334,5.756252,4.5018835,5.3629537,5.119746,5.0783005,5.7671304,1,0
7.723267,1.1214111,3.1472917,1.6778218,5.187906,5.5941024,4.346704,4.797283,5.044827,5.598777,5.249936,4.5686865,5.0176587,4.7196445,4.6036325,5.029317,4.924275,4.8578615,5.160554,6.169668,0,1
7.9641447,11.054297,1.4869031,5.0007334,5.5794826,5.589733,4.705299,5.996671,5.505184,4.8453116,4.9110875,3.664041,4.757692,4.608985,5.887356,4.3917155,5.356458,5.1970716,5.0338874,5.797872,0,0
7.470571,4.4734845,3.9835057,9.690648,4.9587903,3.8327034,3.0832858,3.5067573,6.014401,2.9931989,5.3200574,3.9821136,4.7035956,4.5413423,4.1749496,3.5422397,5.068218,4.9494243,5.224798,6.280404,0,3
7.9040723,5.3480434,4.278194,6.6278872,4.005733,1.1705602,3.6171327,3.713137,5.5703974,5.0962086,5.2791176,3.7402313,4.5455294,5.385793,4.2601204,4.3707004,5.210701,5.0813746,5.41675,6.263156,0,3
